"","EyetrackingR","MyVersionPositiveT","MyVersionNegativeT"
"1900",2.46867163118984,-2.51661147842358,-2.51661147842358
"1901",0,-2.4648906473717,-2.4648906473717
"1902",2.40172387489727,2.65361388801511,-3.03868286007933
"1903",0,2.71669235201072,2.71669235201072
"1904",-2.34864408377644,0,0
"1905",0,2.56660293882961,2.12070034636868
"1906",-2.44172026007226,2.2820404859343,2.10840654316489
"1907",0,0,0
"1908",0,5.43586137202498,2.50153052477735
"1909",-4.17545888841442,-2.10467870398631,-2.44172026007226
"1910",2.4648906473717,-2.34200522045872,-2.34200522045872
"1911",0,-2.37814981781333,-2.37814981781333
"1912",-2.54958582863865,0,0
"1913",-2.10818510677892,2.23835351154791,2.23835351154791
"1914",-2.86331335445994,2.15307119220985,-2.16888494290298
"1915",-2.78012085067721,2.4648906473717,2.4648906473717
"1916",2.95561028958624,-2.2820404859343,-2.2820404859343
"1917",2.44172026007226,3.41087349091321,3.41087349091321
"1918",0,0,0
"1919",2.51661147842358,2.67100906763234,-2.87642553948435
"1920",4.35120358526244,0,0
"1921",0,0,0
"1922",-2.71720587189655,-2.22458843332556,-2.22458843332556
"1923",3.07953495329996,2.10818510677892,2.10818510677892
"1924",0,0,0
"1925",0,0,0
"1926",2.97274440581857,2.65361388801511,2.65361388801511
"1927",2.21995239561563,2.62068133510099,-2.46867163118984
"1928",0,-2.15307119220985,-2.15307119220985
"1929",0,-2.48376918359667,-2.48376918359667
"1930",-2.6263358283586,-3.27820169221505,-3.27820169221505
"1931",0,2.09504391599624,-2.81861677368741
"1932",2.32249316630467,-2.44172026007226,-3.15636746936407
"1933",-2.10840654316489,2.75040337640369,-3.17920717521954
"1934",-2.19016989785258,3.99453106372045,3.99453106372045
"1935",0,2.21402777230681,2.21402777230681
"1936",-2.3323624036192,0,0
"1937",2.76217096349785,-2.87642553948435,-2.87642553948435
"1938",0,0,0
"1939",3.1669683660287,2.34293620952907,-2.34936050513458
"1940",2.34211752171288,-2.69016844026656,-2.69016844026656
"1941",-2.55096052050341,2.76995313720608,-3.76934538106684
"1942",3.54966478474501,2.43825409136302,2.43825409136302
"1943",0,0,0
"1944",0,2.23916443449594,2.23916443449594
"1945",0,2.89663786982514,-2.47728700484881
"1946",-2.55096052050341,-3.07437418830991,-3.07437418830991
"1947",-2.24061854851023,2.10467870398631,-3.07953495329996
"1948",-2.43825409136302,0,0
"1949",0,0,0
"1950",3.63064344376009,-2.56455124279533,-2.56455124279533
"1951",-2.24061854851023,2.15606546468913,2.15606546468913
"1952",2.19016989785258,2.25819439102596,2.25819439102596
"1953",0,2.47728700484881,-3.78413611197513
"1954",-2.300831742694,0,0
"1955",-2.36168937857427,0,0
"1956",-2.32249316630466,-2.25819439102596,-2.87642553948435
"1957",2.95246116541818,2.19016989785258,-2.34211752171288
"1958",2.78012085067721,2.19856446213224,2.19856446213224
"1959",-2.24061854851023,0,0
"1960",0,-2.37802330742771,-2.37802330742771
"1961",2.10476882661054,2.56660293882961,2.56660293882961
"1962",-2.21402777230681,-2.26000613853934,-2.26000613853934
"1963",2.45506897123472,0,0
"1964",-2.92313624008529,0,0
"1965",-3.17920717521954,3.27820169221505,2.37802330742771
"1966",0,2.56660293882961,-2.10476882661054
"1967",3.70897199874126,2.34864408377644,-3.10165329535023
"1968",-2.48870112455863,0,0
"1969",4.10319361933436,-2.24061854851023,-2.24061854851023
"1970",0,0,0
"1971",3.03868286007933,-3.15636746936407,-3.15636746936407
"1972",0,-2.37802330742771,-2.37802330742771
"1973",-2.19856446213224,5.10054634914206,5.10054634914206
"1974",0,2.92221249102399,2.92221249102399
"1975",2.36587185688938,2.87689007466124,-2.34200522045872
"1976",2.47728700484881,2.56660293882961,2.56660293882961
"1977",0,3.17920717521954,2.10840654316489
"1978",-2.3323624036192,3.07953495329996,-3.55412239452714
"1979",0,-2.37207572226468,-2.37207572226468
"1980",-2.10840654316489,2.20105009346544,-2.34211752171288
"1981",0,-2.23835351154791,-2.59239734945615
"1982",-2.49722934457863,-4.55681829431821,-4.55681829431821
"1983",2.10840654316489,-2.67100906763234,-2.67100906763234
"1984",-2.89289807700342,0,0
"1985",0,-2.86331335445994,-2.86331335445994
"1986",-3.09228708696833,0,0
"1987",0,2.66618548391556,2.66618548391556
"1988",0,0,0
"1989",2.22458843332556,0,0
"1990",-2.52441494359652,0,0
"1991",2.76217096349785,2.44172026007226,2.15307119220985
"1992",-2.11285007371453,2.51661147842358,-2.47728700484881
"1993",2.69016844026656,0,0
"1994",-2.81861677368741,0,0
"1995",0,0,0
"1996",0,0,0
"1997",2.37207572226468,2.87689007466124,-3.91506463451588
"1998",0,2.21995239561563,2.21995239561563
"1999",-3.37778467051957,0,0
"2000",0,-2.90181717205162,-2.90181717205162
